reviews,reviewers,date_reviews,rating,course_id
"Excellent course, refreshing and well explaining",By Matthieu N ,"Sep 26, 2019",5,financial-markets-global
Great course with holistic overview of industry. ,By Trevor M,"Feb 19, 2019",5,financial-markets-global
Awesome course. Prof was great. I learnt a lot !,By Juliet W ,"Sep 25, 2017",5,financial-markets-global
Very interesting and the professor is fabulous!,By Nicolò S,"Sep 27, 2020",5,financial-markets-global
best every for real take the course it worth it ,By Robel H,"Sep 17, 2020",5,financial-markets-global
This course is so usefull to know about finance ,By 19UCMA028,"Aug 05, 2020",5,financial-markets-global
A great overview of the major financial markets,By Eric A,"Jul 30, 2020",5,financial-markets-global
A bit confusing but a splendid learning journey,By Allen N,"Jul 29, 2020",5,financial-markets-global
Excellent course. Professor Shiller was superb!,By Renato P S J,"Jul 25, 2020",5,financial-markets-global
Great course!! very complete and good content!! ,By Gonzalo N,"Jul 09, 2020",5,financial-markets-global
"Good one to start with financial markets,Thanks",By Sreeroop s U,"Jun 27, 2020",5,financial-markets-global
"Excellent, highly relevant, and well-delivered.",By Perera M S T,"Jun 06, 2020",5,financial-markets-global
it´s really interesting and you can learn a lot ,By Danna V M T,"Jun 04, 2020",5,financial-markets-global
Fantastic course being taught by the very best!,By amit s,"Jun 01, 2020",5,financial-markets-global
Very nice course.... I'm very glad to have it.. ,By Niroshini k,"May 16, 2020",5,financial-markets-global
One of the best course ever i have done before.,By SHAHRIAR K R,"May 14, 2020",5,financial-markets-global
Very comprehensive and good developed material.,By Alexandros F,"Apr 29, 2020",5,financial-markets-global
Great Course. The professor was extremely good.,By Shriniket V,"Apr 25, 2020",5,financial-markets-global
Very interesting course ! I will recommended it ,By Bakary T,"Apr 23, 2020",5,financial-markets-global
The course is overall good. One must go for it.,By Ayusman C,"Apr 11, 2020",5,financial-markets-global
Excellent. A little bit too focused on the U.S.,By Miguel L,"Jan 02, 2020",5,financial-markets-global
Excellent course with an outstanding professor.,By Marco A P d C,"Jan 11, 2018",5,financial-markets-global
The teacher is very interesting and convincing.,By Zhijie L,"Nov 28, 2017",5,financial-markets-global
Great and very useful! Everyone should take it ,By Fabio T,"Sep 17, 2020",5,financial-markets-global
Delivery and content of course is very good...,By PIRSAB R A,"Jul 31, 2020",5,financial-markets-global
Excellent course. Will recommend it anytime.GD,By Guri D,"Jul 31, 2020",5,financial-markets-global
Super useful course that everyone should take! ,By Zian Z,"Jul 28, 2020",5,financial-markets-global
Wonderful. I am very grateful to Mr. Schiller.,By Benoît D,"Jul 26, 2020",5,financial-markets-global
It is a great course for beginners in finance.,By Youngbin J,"Jul 15, 2020",5,financial-markets-global
This course was very interesting and enriching,By Richard K D,"Jul 14, 2020",5,financial-markets-global
Quality content and lecture by Yale University,By MOHAMMED A,"Jul 09, 2020",5,financial-markets-global
A great overview of the major financial markets,By Eric A,"Jul 30, 2020",5,financial-markets-global
A bit confusing but a splendid learning journey,By Allen N,"Jul 29, 2020",5,financial-markets-global
Excellent course. Professor Shiller was superb!,By Renato P S J,"Jul 25, 2020",5,financial-markets-global
Great course!! very complete and good content!! ,By Gonzalo N,"Jul 09, 2020",5,financial-markets-global
"Good one to start with financial markets,Thanks",By Sreeroop s U,"Jun 27, 2020",5,financial-markets-global
"Excellent, highly relevant, and well-delivered.",By Perera M S T,"Jun 06, 2020",5,financial-markets-global
it´s really interesting and you can learn a lot ,By Danna V M T,"Jun 04, 2020",5,financial-markets-global
Fantastic course being taught by the very best!,By amit s,"Jun 01, 2020",5,financial-markets-global
Very nice course.... I'm very glad to have it.. ,By Niroshini k,"May 16, 2020",5,financial-markets-global
One of the best course ever i have done before.,By SHAHRIAR K R,"May 14, 2020",5,financial-markets-global
Very comprehensive and good developed material.,By Alexandros F,"Apr 29, 2020",5,financial-markets-global
Great Course. The professor was extremely good.,By Shriniket V,"Apr 25, 2020",5,financial-markets-global
Very interesting course ! I will recommended it ,By Bakary T,"Apr 23, 2020",5,financial-markets-global
The course is overall good. One must go for it.,By Ayusman C,"Apr 11, 2020",5,financial-markets-global
Excellent. A little bit too focused on the U.S.,By Miguel L,"Jan 02, 2020",5,financial-markets-global
Excellent course with an outstanding professor.,By Marco A P d C,"Jan 11, 2018",5,financial-markets-global
The teacher is very interesting and convincing.,By Zhijie L,"Nov 28, 2017",5,financial-markets-global
Great and very useful! Everyone should take it ,By Fabio T,"Sep 17, 2020",5,financial-markets-global
Delivery and content of course is very good...,By PIRSAB R A,"Jul 31, 2020",5,financial-markets-global
Excellent course. Will recommend it anytime.GD,By Guri D,"Jul 31, 2020",5,financial-markets-global
Super useful course that everyone should take! ,By Zian Z,"Jul 28, 2020",5,financial-markets-global
Wonderful. I am very grateful to Mr. Schiller.,By Benoît D,"Jul 26, 2020",5,financial-markets-global
It is a great course for beginners in finance.,By Youngbin J,"Jul 15, 2020",5,financial-markets-global
This course was very interesting and enriching,By Richard K D,"Jul 14, 2020",5,financial-markets-global
Quality content and lecture by Yale University,By MOHAMMED A,"Jul 09, 2020",5,financial-markets-global
A great overview of the major financial markets,By Eric A,"Jul 30, 2020",5,financial-markets-global
A bit confusing but a splendid learning journey,By Allen N,"Jul 29, 2020",5,financial-markets-global
Excellent course. Professor Shiller was superb!,By Renato P S J,"Jul 25, 2020",5,financial-markets-global
Great course!! very complete and good content!! ,By Gonzalo N,"Jul 09, 2020",5,financial-markets-global
"Good one to start with financial markets,Thanks",By Sreeroop s U,"Jun 27, 2020",5,financial-markets-global
"Excellent, highly relevant, and well-delivered.",By Perera M S T,"Jun 06, 2020",5,financial-markets-global
it´s really interesting and you can learn a lot ,By Danna V M T,"Jun 04, 2020",5,financial-markets-global
Fantastic course being taught by the very best!,By amit s,"Jun 01, 2020",5,financial-markets-global
Very nice course.... I'm very glad to have it.. ,By Niroshini k,"May 16, 2020",5,financial-markets-global
One of the best course ever i have done before.,By SHAHRIAR K R,"May 14, 2020",5,financial-markets-global
Very comprehensive and good developed material.,By Alexandros F,"Apr 29, 2020",5,financial-markets-global
Great Course. The professor was extremely good.,By Shriniket V,"Apr 25, 2020",5,financial-markets-global
Very interesting course ! I will recommended it ,By Bakary T,"Apr 23, 2020",5,financial-markets-global
The course is overall good. One must go for it.,By Ayusman C,"Apr 11, 2020",5,financial-markets-global
Excellent. A little bit too focused on the U.S.,By Miguel L,"Jan 02, 2020",5,financial-markets-global
Excellent course with an outstanding professor.,By Marco A P d C,"Jan 11, 2018",5,financial-markets-global
The teacher is very interesting and convincing.,By Zhijie L,"Nov 28, 2017",5,financial-markets-global
Great and very useful! Everyone should take it ,By Fabio T,"Sep 17, 2020",5,financial-markets-global
Delivery and content of course is very good...,By PIRSAB R A,"Jul 31, 2020",5,financial-markets-global
Excellent course. Will recommend it anytime.GD,By Guri D,"Jul 31, 2020",5,financial-markets-global
Super useful course that everyone should take! ,By Zian Z,"Jul 28, 2020",5,financial-markets-global
Wonderful. I am very grateful to Mr. Schiller.,By Benoît D,"Jul 26, 2020",5,financial-markets-global
It is a great course for beginners in finance.,By Youngbin J,"Jul 15, 2020",5,financial-markets-global
This course was very interesting and enriching,By Richard K D,"Jul 14, 2020",5,financial-markets-global
Quality content and lecture by Yale University,By MOHAMMED A,"Jul 09, 2020",5,financial-markets-global
Excelente el contenido y excelente el profesor,By Veronica S,"Jun 23, 2020",5,financial-markets-global
Very helpful as an intro to financial markets!,By Anastasia S,"May 23, 2020",5,financial-markets-global
Mis agradecimientos a profesor Robert Shiller.,By Jacqueline C ,"May 22, 2020",5,financial-markets-global
This was a fantastic course that was engaging! ,By Melissa Y,"May 17, 2020",5,financial-markets-global
"Loved this course! PERFECT, BRIEF AND ACCURATE",By Pedro L,"Sep 04, 2019",5,financial-markets-global
Very very very informative. Easy to comprehend,By ANN M J 1,"Jul 18, 2019",5,financial-markets-global
i enjoyed and learned a lot from this course . ,By Nisha A,"Apr 15, 2019",5,financial-markets-global
That was very simple to understand! Thank you!,By Marianna B,"May 29, 2018",5,financial-markets-global
Good Basics in the Financial Theory and System,By Matheus J F D S,"Apr 12, 2018",5,financial-markets-global
Great course to boost your financial knowledge,By Vladislav S,"Feb 03, 2018",5,financial-markets-global
Excellent. Thank you for this high level Mooc.,By Froment-Chatre,"Aug 28, 2017",5,financial-markets-global
"Great course, excellent content and delivery. ",By Albert G,"Oct 04, 2020",5,financial-markets-global
Very complete and useful course for everybody ,By Daniel,"Aug 03, 2020",5,financial-markets-global
Robert Schiller is an amazing Tutor for sure!,By Bhanu B,"Jul 31, 2020",5,financial-markets-global
Great information taught by great instructor. ,By Ying h,"Jul 23, 2020",5,financial-markets-global
I have so much better knowledge about finance,By Sarut M,"Jun 27, 2020",5,financial-markets-global
The teacher is a genious. He know everything.,By Bernardo M Z,"Jun 09, 2020",5,financial-markets-global
Brilliant course and extremely well delivered,By Matt,"May 24, 2020",5,financial-markets-global
Very good course. Very well explained. Thans!,By Alberto L,"May 14, 2020",5,financial-markets-global
Amazing course! Huge fan of Professor Shiller,By Sheila G,"May 13, 2020",5,financial-markets-global
That was a great honor to have those classes!,By Magdalena,"May 05, 2020",5,financial-markets-global
"Fantastic course, by a phenomenal instructor. ",By Sanskar P,"Apr 28, 2020",5,financial-markets-global
Gave good basic overview of financial markets,By John D,"Apr 24, 2020",5,financial-markets-global
I loved this course. Thank you Prof. Shiller!,By Swayam S J,"Apr 12, 2020",5,financial-markets-global
A top course on coursera. Highly recommended.,By Jerry K L,"Feb 07, 2020",5,financial-markets-global
Excelente el contenido y excelente el profesor,By Veronica S,"Jun 23, 2020",5,financial-markets-global
Very helpful as an intro to financial markets!,By Anastasia S,"May 23, 2020",5,financial-markets-global
Mis agradecimientos a profesor Robert Shiller.,By Jacqueline C ,"May 22, 2020",5,financial-markets-global
This was a fantastic course that was engaging! ,By Melissa Y,"May 17, 2020",5,financial-markets-global
"Loved this course! PERFECT, BRIEF AND ACCURATE",By Pedro L,"Sep 04, 2019",5,financial-markets-global
Very very very informative. Easy to comprehend,By ANN M J 1,"Jul 18, 2019",5,financial-markets-global
i enjoyed and learned a lot from this course . ,By Nisha A,"Apr 15, 2019",5,financial-markets-global
That was very simple to understand! Thank you!,By Marianna B,"May 29, 2018",5,financial-markets-global
Good Basics in the Financial Theory and System,By Matheus J F D S,"Apr 12, 2018",5,financial-markets-global
Great course to boost your financial knowledge,By Vladislav S,"Feb 03, 2018",5,financial-markets-global
